,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_kulturminner,har_oppvarmingskarakter,har_energikarakter,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,energireduksjon,effectreduksjon
1173,1212,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21103300650353,,14.353802,67.2722,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1174,1213,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19288158871947,,14.412411,67.273253,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1175,1214,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18990185695552,,14.353517,67.272176,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1176,1215,1,P1,,,,,,,,,Leilighet,Passivhus,1465,366.7653298314827,,14.370838,67.271484,False,False,False,False,True,False,0,0,False,0,0,190100.0,12.0,14.0,131491.03840957402,0,0,58652.4387179155,0,0,0,7.030000275,0,0,5.2440895345,0,0,0,8.608426142,0,0,5.4878289095,0,0,0,Alle bygg er passivhus,0,0
1177,1216,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18931476555741,,14.353358,67.272163,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1178,1217,1,P1,,,,,,,,,Leilighet,Passivhus,1463,292.8835796220263,,14.370664,67.271297,False,False,False,False,True,False,0,0,False,0,0,189900.0,12.0,14.0,131311.5284595268,0,0,58572.3671292221,0,0,0,7.020403005,0,0,5.2369303679,0,0,0,8.5966740244,0,0,5.4803369929,0,0,0,Alle bygg er passivhus,0,0
1179,1218,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18988337364357,,14.353274,67.271785,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1180,1219,1,P1,,,,,,,,,Leilighet,Passivhus,1202,240.7185020056683,,14.369731,67.271445,False,False,False,False,True,False,0,0,False,0,0,156000.0,10.0,12.0,107885.47997836719,0,0,48123.024804733395,0,0,0,5.76795927,0,0,4.3026591266,0,0,0,7.0630226776,0,0,4.5026418766,0,0,0,Alle bygg er passivhus,0,0
1181,1220,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21161573840041,,14.353116,67.271771,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
1182,1221,1,P1,,,,,,,,,Leilighet,Passivhus,1248,416.5355290848308,,14.37052,67.272267,False,False,False,False,True,False,0,0,False,0,0,162000.0,10.0,12.0,112014.2088294528,0,0,49964.6713446816,0,0,0,5.988696480000001,0,0,4.4673199584,0,0,0,7.3333213824,0,0,4.6749559584,0,0,0,Alle bygg er passivhus,0,0
1183,1222,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18988337364357,,14.352831,67.271747,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1184,1223,1,P1,,,,,,,,,Leilighet,Passivhus,1632,408.4273772051209,,14.370062,67.271779,False,False,False,False,True,False,0,0,False,0,0,211800.0,14.0,16.0,146480.1192385152,0,0,65338.4163738144,0,0,0,7.831372320000001,0,0,5.8418799456,0,0,0,9.589727961600001,0,0,6.1134039456,0,0,0,Alle bygg er passivhus,0,0
1185,1224,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.19040963112785,,14.352672,67.271734,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1186,1225,1,P1,,,,,,,,,Leilighet,Passivhus,1440,288.371346674538,,14.37029,67.271612,False,False,False,False,True,False,0,0,False,0,0,186900.0,12.0,14.0,129247.16403398401,0,0,57651.54385924799,0,0,0,6.910034400000001,0,0,5.154599952,0,0,0,8.461524672,0,0,5.394179952,0,0,0,Alle bygg er passivhus,0,0
1187,1226,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.18970500038506,,14.353089,67.272113,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1188,1227,1,P1,,,,,,,,,Leilighet,Passivhus,936,312.2766323584393,,14.370125,67.272735,False,False,False,False,True,False,0,0,False,0,0,121500.0,8.0,9.0,84010.6566220896,0,0,37473.5035085112,0,0,0,4.49152236,0,0,3.3504899688,0,0,0,5.4999910368,0,0,3.5062169688,0,0,0,Alle bygg er passivhus,0,0
1189,1228,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21043268801625,,14.352931,67.272099,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1190,1229,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.190574283964,,14.370663,67.27269,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1191,1230,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18918884821667,,14.352646,67.272075,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1192,1231,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.2130088862172,,14.370501,67.272694,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1193,1232,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18991490198329,,14.352487,67.272062,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1194,1233,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.1890150559642,,14.352388,67.27171,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1195,1234,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21175901042966,,14.35223,67.271697,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
1196,1235,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21325016981342,,14.369941,67.272547,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1197,1236,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.18970500233989,,14.352203,67.272038,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1198,1237,1,P1,,,,,,,,,Skole,Passivhus,1759,880.3331690584047,,14.369199,67.268302,False,False,False,False,True,False,0,0,False,0,0,152500.0,29.0,26.0,72511.3810770456,0,0,79944.4967395285,0,0,0,7.7234274022,0,0,21.255219505,0,0,0,6.884209029899999,0,0,19.201462116,0,0,0,Alle bygg er passivhus,0,0
1199,1238,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21295529757602,,14.369909,67.272359,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
1200,1239,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21115873873819,,14.352045,67.272024,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1201,1240,1,P1,,,,,,,,,Kontor,Passivhus,1720,573.6738776118746,,14.398429,67.271717,False,False,False,False,True,False,0,0,False,0,0,275900.0,51.0,42.0,55690.032295847996,0,0,220171.488430744,0,0,0,5.290889592,0,0,45.825021912000004,0,0,0,5.1874935120000005,0,0,36.78683712,0,0,0,Alle bygg er passivhus,0,0
1202,1241,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.18970500038506,,14.358123,67.272833,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1203,1242,1,P1,,,,,,,,,Kontor,Passivhus,1705,568.8432886689325,,14.396794,67.271565,False,False,False,False,True,False,0,0,False,0,0,273500.0,51.0,42.0,55204.363409547,0,0,218251.388240941,0,0,0,5.244748113,0,0,45.425385093,0,0,0,5.142253743,0,0,36.466021680000004,0,0,0,Alle bygg er passivhus,0,0
1204,1243,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21292871809787,,14.369931,67.272485,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1205,1244,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21096202225719,,14.357964,67.272819,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1206,1245,1,P1,,,,,,,,,Leilighet,Passivhus,732,183.3102271153457,,14.392045,67.273241,False,False,False,False,True,False,0,0,False,0,0,95000.0,6.0,7.0,65700.6417172752,0,0,29306.201461784396,0,0,0,3.5126008200000003,0,0,2.6202549756,0,0,0,4.3012750416,0,0,2.7420414756,0,0,0,Alle bygg er passivhus,0,0
1207,1246,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.20566995523914,,14.36992,67.272422,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
1208,1247,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.18938571256261,,14.357679,67.272795,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1209,1248,1,P1,,,,,,,,,Andre,Passivhus,2219,444.1811513798404,,14.342067,67.269075,False,False,False,False,True,False,0,0,False,0,0,384100.0,66.0,53.0,112980.55740653639,0,0,271165.3242053707,0,0,0,10.1537408077,0,0,56.1365020958,0,0,0,10.598148148,0,0,42.8038897895,0,0,0,Alle bygg er passivhus,0,0
1210,1249,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21395043200832,,14.369877,67.272171,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1211,1250,1,P1,,,,,,,,,Andre,Passivhus,1211,303.0722048672655,,14.342766,67.268781,False,False,False,False,True,False,0,0,False,0,0,209600.0,36.0,29.0,61658.1590893716,0,0,147986.12330450828,0,0,0,5.5413159613000005,0,0,30.6360090302,0,0,0,5.783847412,0,0,23.359851525499998,0,0,0,Alle bygg er passivhus,0,0
1212,1251,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.18991490679036,,14.357521,67.272782,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1213,1252,1,P1,,,,,,,,,Andre,Passivhus,2000,500.4594006508946,,14.344125,67.268415,False,False,False,False,True,False,0,0,False,0,0,346200.0,60.0,48.0,101830.15539120001,0,0,244403.17639060004,0,0,0,9.1516366,0,0,50.596216399999996,0,0,0,9.552184,0,0,38.579440999999996,0,0,0,Alle bygg er passivhus,0,0
1214,1253,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21296985168382,,14.369899,67.272297,False,False,False,False,True,False,0,0,False,0,0,106400.0,7.0,8.0,73599.079519352,0,0,32829.351364294,0,0,0,3.9348807,0,0,2.935258306,0,0,0,4.8183682160000005,0,0,3.071685806,0,0,0,Alle bygg er passivhus,0,0
1215,1254,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.19011175836067,,14.357237,67.272758,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1216,1255,1,P1,,,,,,,,,Andre,Passivhus,2508,502.0364698994156,,14.342602,67.268405,False,False,False,False,True,False,0,0,False,0,0,434200.0,75.0,60.0,127695.01486056478,0,0,306481.5831938124,0,0,0,11.476152296399999,0,0,63.4476553656,0,0,0,11.978438736,0,0,48.378619014,0,0,0,Alle bygg er passivhus,0,0
1217,1256,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.20526431367053,,14.369888,67.272234,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1218,1257,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21122969630935,,14.357078,67.272744,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1219,1258,1,P1,,,,,,,,,Andre,Passivhus,2159,432.2138309398781,,14.347919,67.268676,False,False,False,False,True,False,0,0,False,0,0,373800.0,64.0,52.0,109925.65274480039,0,0,263833.2289136527,0,0,0,9.8791917097,0,0,54.618615603799995,0,0,0,10.311582628,0,0,41.6465065595,0,0,0,Alle bygg er passivhus,0,0
1220,1259,1,P1,,,,,,,,,Leilighet,Passivhus,1444,481.8031790288526,,14.368292,67.271101,False,False,False,False,True,False,0,0,False,0,0,187400.0,12.0,14.0,129606.18393407842,0,0,57811.6870366348,0,0,0,6.929228940000001,0,0,5.1689182852,0,0,0,8.4850289072,0,0,5.4091637852,0,0,0,Alle bygg er passivhus,0,0
1221,1260,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.19041803079278,,14.356794,67.27272,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1222,1261,1,P1,,,,,,,,,Andre,Passivhus,867,289.3033702304555,,14.347775,67.269209,False,False,False,False,True,False,0,0,False,0,0,150100.0,26.0,21.0,44143.3723620852,0,0,105948.7769653251,0,0,0,3.9672344661,0,0,21.9334598094,0,0,0,4.140871764,0,0,16.7241876735,0,0,0,Alle bygg er passivhus,0,0
1223,1262,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.18918884821667,,14.356635,67.272707,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1224,1263,1,P1,,,,,,,,,Andre,Passivhus,1775,444.1788355389304,,14.345316,67.270628,False,False,False,False,True,False,0,0,False,0,0,307300.0,53.0,43.0,90374.26290968999,0,0,216907.8190466575,0,0,0,8.1220774825,0,0,44.904142055,0,0,0,8.4775633,0,0,34.2392538875,0,0,0,Alle bygg er passivhus,0,0
1225,1264,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19026654546013,,14.364208,67.272785,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1226,1265,1,P1,,,,,,,,,Andre,Passivhus,1514,303.0781856217505,,14.345904,67.270703,False,False,False,False,True,False,0,0,False,0,0,262100.0,45.0,36.0,77085.4276311384,0,0,185013.20452768423,0,0,0,6.9277889062,0,0,38.3013358148,0,0,0,7.231003288,0,0,29.204636837,0,0,0,Alle bygg er passivhus,0,0
1227,1266,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21138308714637,,14.364049,67.272772,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1228,1267,1,P1,,,,,,,,,Kontor,Passivhus,1535,512.1723270650222,,14.36899,67.271129,False,False,False,False,True,False,0,0,False,0,0,246200.0,46.0,37.0,49700.116031469006,0,0,196490.252756507,0,0,0,4.721811351,0,0,40.896167811,0,0,0,4.629536361,0,0,32.83011336,0,0,0,Alle bygg er passivhus,0,0
1229,1268,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19034493498758,,14.364359,67.27302,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1230,1270,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.2107513389921,,14.364201,67.273007,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0,21859.5437132982,0,0,0,2.6200547100000002,0,0,1.9544524818,0,0,0,3.2083281048,0,0,2.0452932318,0,0,0,Alle bygg er passivhus,0,0
1231,1272,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.19139027835368,,14.363916,67.272983,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1232,1274,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18947997923742,,14.363757,67.272969,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1233,1276,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19052533195196,,14.363566,67.273013,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1234,1277,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21160294222746,,14.363407,67.272999,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1235,1278,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.18988337897409,,14.363764,67.272688,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
1236,1279,1,P1,,,,,,,,,Leilighet,Passivhus,273,91.21196513848955,,14.363605,67.272675,False,False,False,False,True,False,0,0,False,0,0,35400.0,2.0,3.0,24503.1081814428,0,0,10929.7718566491,0,0,0,1.3100273550000001,0,0,0.9772262409,0,0,0,1.6041640524,0,0,1.0226466159,0,0,0,Alle bygg er passivhus,0,0
1237,1280,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21263466141262,,14.363891,67.272759,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1238,1281,1,P1,,,,,,,,,Skole,Passivhus,8120,4062.746041567587,,14.404549,67.273877,False,False,False,False,True,False,0,0,False,0,0,703800.0,134.0,120.0,334731.332771808,0,0,369044.52161737997,0,0,0,35.653343096,0,0,98.1196034,0,0,0,31.779293531999997,0,0,88.63892688,0,0,0,Alle bygg er passivhus,0,0
1239,1282,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.18896388492065,,14.363249,67.272986,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1240,1283,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21146405468254,,14.36309,67.272972,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1241,1284,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.1899118513825,,14.363015,67.272591,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1242,1285,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21129053715973,,14.362981,67.272653,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1243,1286,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.18886189609401,,14.359664,67.271475,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1244,1287,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21167051662489,,14.35963,67.271536,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1245,1288,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.18991187431041,,14.359596,67.271598,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0,18216.286427748502,0,0,0,2.183378925,0,0,1.6287104015,0,0,0,2.673606754,0,0,1.7044110264999999,0,0,0,Alle bygg er passivhus,0,0
1246,1289,1,P1,,,,,,,,,Leilighet,Passivhus,1388,278.0015299447336,,14.359269,67.271988,False,False,False,False,True,False,0,0,False,0,0,180100.0,12.0,13.0,124579.90533275681,0,0,55569.6825532196,0,0,0,6.660505380000001,0,0,4.9684616204,0,0,0,8.1559696144,0,0,5.1993901203999995,0,0,0,Alle bygg er passivhus,0,0
1247,1290,1,P1,,,,,,,,,Leilighet,Passivhus,819,91.19028743908927,,14.359383,67.271644,False,False,False,False,True,False,0,0,False,0,0,106300.0,7.0,8.0,73509.3245443284,0,0,32789.3155699473,0,0,0,3.930082065,0,0,2.9316787227,0,0,0,4.8124921572,0,0,3.0679398477,0,0,0,Alle bygg er passivhus,0,0
