,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_kulturminner,har_oppvarmingskarakter,har_energikarakter,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,energireduksjon,effectreduksjon
1063,1102,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.2082349986369,,14.355653,67.27169,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85130.91887057199,0,85130.91887057199,32829.351364294,0,0,0.0,3.908119262,0,3.908119262,2.935258306,0,0,0.0,4.82400506,0,4.82400506,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
1064,1103,1,P1,,,,,,,,,Andre,TEK10/TEK17,8530,2133.55602921274,,14.329059,67.266905,False,False,False,False,False,False,0,0,False,0,0,1767300.0,283.0,230.0,594908.394227668,0,0.0,1172440.635751146,0,0,0.0,44.22958198800001,0,0.0,239.16540414600001,0,0,0.0,47.265816722,0,0.0,182.608225214,0,0,0.0,Kombinasjoner av tiltak,0,0
1065,1104,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21426212617763,,14.408872,67.272504,False,True,False,False,False,False,0,0,False,0,0,107300.0,0.0,1.0,85130.91887057199,0,0.0,32829.351364294,0,0,10611.016345764967,3.908119262,0,0.0,2.935258306,0,0,6.755672495689979,4.82400506,0,0.0,3.071685806,0,0,6.71177490232766,Kombinasjoner av tiltak,0,0
1066,1105,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.23408239970658,,14.355494,67.271677,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85130.91887057199,0,85130.91887057199,32829.351364294,0,0,0.0,3.908119262,0,3.908119262,2.935258306,0,0,0.0,4.82400506,0,4.82400506,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
1067,1106,1,P1,,,,,,,,,Andre,TEK10/TEK17,7004,1752.034286009498,,14.331566,67.26797,False,False,False,False,False,False,0,0,False,0,0,1451200.0,233.0,189.0,488480.46813254233,0,0.0,962693.3426495927,0,0,0.0,36.316997918400006,0,0.0,196.3791899928,0,0,0.0,38.8100563096,0,0.0,149.9399776552,0,0,0.0,Kombinasjoner av tiltak,0,0
1068,1107,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.2157482032195,,14.409261,67.272119,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10611.189222104858,2.1685295905,0,0.0,1.6287104015,0,0,6.755782560164155,2.676734515,0,0.0,1.7044110264999999,0,0,6.711884251615371,Kombinasjoner av tiltak,0,0
1069,1108,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.1884887838758,,14.358414,67.272219,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0.0,21859.5437132982,0,0,0.0,2.6200547100000002,0,0.0,1.9544524818,0,0,0.0,3.2083281048,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1070,1109,1,P1,,,,,,,,,Andre,TEK10/TEK17,5691,1423.485528378707,,14.337304,67.266785,False,False,False,False,False,False,0,0,False,0,0,1179100.0,189.0,153.0,396907.81612539967,0,0.0,782222.7031723062,0,0,0.0,29.5088571036,0,0.0,159.5651014062,0,0,0.0,31.5345560334,0,0.0,121.8315837858,0,0,0.0,Kombinasjoner av tiltak,0,0
1071,1110,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21602110229966,,14.409142,67.272077,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1072,1111,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.19040963788231,,14.358255,67.272207,False,True,False,False,True,False,0,0,False,0,0,60300.0,-2.0,-1.0,49006.2163628856,0,0.0,21859.5437132982,0,0,10608.241569789267,2.6200547100000002,0,0.0,1.9544524818,0,0,6.7539058903875375,3.2083281048,0,0.0,2.0452932318,0,0,6.710019776226029,Kombinasjoner av tiltak,0,0
1073,1112,1,P1,,,,,,,,,Andre,TEK10/TEK17,7004,1752.043304041704,,14.334956,67.266606,False,False,False,False,False,False,0,0,False,0,0,1451200.0,233.0,189.0,488480.46813254233,0,0.0,962693.3426495927,0,0,0.0,36.316997918400006,0,0.0,196.3791899928,0,0,0.0,38.8100563096,0,0.0,149.9399776552,0,0,0.0,Kombinasjoner av tiltak,0,0
1074,1113,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.21037129836387,,14.358096,67.272193,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1075,1114,1,P1,,,,,,,,,Andre,TEK10/TEK17,2614,872.0142918032769,,14.334613,67.267935,False,False,False,False,False,False,0,0,False,0,0,541600.0,87.0,70.0,182308.3871642584,0,0.0,359291.8900179948,0,0,0.0,13.554059474399999,0,0.0,73.2917193948,0,0,0.0,14.4845070236,0,0.0,55.9598945732,0,0,0.0,Kombinasjoner av tiltak,0,0
1076,1115,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.1905527303045,,14.358061,67.272467,False,False,False,False,False,False,0,0,False,0,0,117800.0,7.0,8.0,85027.10067682741,0,0.0,32789.3155699473,0,0,0.0,3.9033532629,0,0.0,2.9316787227,0,0,0.0,4.8181221270000005,0,0.0,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
1077,1116,1,P1,,,,,,,,,Andre,TEK10/TEK17,2401,800.9507698246243,,14.335608,67.268031,False,False,False,False,False,False,0,0,False,0,0,497500.0,80.0,65.0,167453.1130762756,0,0.0,330015.2363937282,0,0,0.0,12.4496162196,0,0.0,67.3195938282,0,0,0.0,13.3042468874,0,0.0,51.4000408838,0,0,0.0,Kombinasjoner av tiltak,0,0
1078,1117,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.2122852693379,,14.357903,67.272453,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
1079,1118,1,P1,,,,,,,,,Andre,TEK10/TEK17,4864,1216.604997492675,,14.339897,67.266336,False,False,False,False,False,False,0,0,False,0,0,1007800.0,162.0,131.0,339230.2965443584,0,0.0,668552.3156264449,0,0,0.0,25.2207135744,0,0.0,136.3775528448,0,0,0.0,26.952043673600002,0,0.0,104.1273631232,0,0,0.0,Kombinasjoner av tiltak,0,0
1080,1119,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21057033338862,,14.357712,67.272497,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0.0,21859.5437132982,0,0,0.0,2.6200547100000002,0,0.0,1.9544524818,0,0,0.0,3.2083281048,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1081,1120,1,P1,,,,,,,,,Andre,TEK10/TEK17,2461,820.9270006911504,,14.340898,67.26651,False,False,False,False,False,False,0,0,False,0,0,509900.0,82.0,66.0,171637.69732641158,0,0.0,338262.18107662024,0,0,0.0,12.7607269956,0,0.0,69.0018827202,0,0,0.0,13.6367145314,0,0.0,52.6845067118,0,0,0.0,Kombinasjoner av tiltak,0,0
1082,1121,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.21102661687169,,14.357743,67.272161,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1083,1122,1,P1,,,,,,,,,Andre,TEK10/TEK17,4357,872.0073692702191,,14.331692,67.267397,False,False,False,False,False,False,0,0,False,0,0,902700.0,145.0,117.0,303870.55963070923,0,0.0,598865.6330560074,0,0,0.0,22.591827517200002,0,0.0,122.1622117074,0,0,0.0,24.1426920818,0,0.0,93.2736268766,0,0,0.0,Kombinasjoner av tiltak,0,0
1084,1123,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.18915812345173,,14.357585,67.272148,False,False,False,True,True,True,0,0,False,0,0,21900.0,2.0,2.0,49006.2163628856,0,49006.2163628856,21859.5437132982,0,0,0.0,2.6200547100000002,0,2.6200547100000002,1.9544524818,0,0,0.0,3.2083281048,0,3.2083281048,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1085,1124,1,P1,,,,,,,,,Andre,TEK10/TEK17,3101,775.8754155540618,,14.33599,67.266455,False,False,False,False,False,False,0,0,False,0,0,642500.0,103.0,84.0,216273.2626611956,0,0.0,426229.5910274682,0,0,0.0,16.079241939600003,0,0.0,86.94629756820001,0,0,0.0,17.1830360674,0,0.0,66.3854755438,0,0,0.0,Kombinasjoner av tiltak,0,0
1086,1125,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21161575800475,,14.357554,67.272484,False,False,False,True,True,True,0,0,False,0,0,21900.0,2.0,2.0,49006.2163628856,0,49006.2163628856,21859.5437132982,0,0,0.0,2.6200547100000002,0,2.6200547100000002,1.9544524818,0,0,0.0,3.2083281048,0,3.2083281048,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1087,1126,1,P1,,,,,,,,,Andre,TEK10/TEK17,1324,441.8373374378398,,14.351326,67.268423,False,False,False,False,False,False,0,0,False,0,0,274300.0,44.0,36.0,92339.82578633439,0,0.0,181982.5793358168,0,0,0.0,6.865177790400001,0,0.0,37.1225082168,0,0,0.0,7.3364526776,0,0.0,28.3438792712,0,0,0.0,Kombinasjoner av tiltak,0,0
1088,1127,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.19040963112785,,14.357395,67.272471,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1089,1128,1,P1,,,,,,,,,Kontor,Passivhus,980,490.5402124921896,,14.353233,67.268115,False,False,False,False,True,False,0,0,False,0,0,157200.0,29.0,24.0,31730.367238332,0,0.0,125446.545733796,0,0,0.0,3.0145766280000004,0,0.0,26.109605508,0,0,0.0,2.955664908,0,0.0,20.95994208,0,0,0.0,Kombinasjoner av tiltak,0,0
1090,1129,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.18968436451014,,14.357426,67.272134,False,True,False,False,False,False,0,0,False,0,0,67900.0,-2.0,-1.0,56684.7337845516,0,0.0,21859.5437132982,0,0,10608.157198251003,2.6022355086,0,0.0,1.9544524818,0,0,6.753852173904413,3.212081418,0,0.0,2.0452932318,0,0,6.709966408786517,Kombinasjoner av tiltak,0,0
1091,1130,1,P1,,,,,,,,,Kontor,TEK10/TEK17,3346,1116.037897011268,,14.354179,67.268195,False,False,False,False,False,False,0,0,False,0,0,766900.0,136.0,108.0,182702.23617044277,0,0.0,584175.9981571416,0,0,0.0,11.927876009000002,0,0.0,124.11435278059999,0,0,0.0,12.001446183999999,0,0.0,96.475549254,0,0,0.0,Kombinasjoner av tiltak,0,0
1092,1131,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21169611611329,,14.357267,67.272121,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
1093,1132,1,P1,,,,,,,,,Kontor,TEK10/TEK17,3346,1116.037486454767,,14.357225,67.268353,False,False,False,False,False,False,0,0,False,0,0,766900.0,136.0,108.0,182702.23617044277,0,0.0,584175.9981571416,0,0,0.0,11.927876009000002,0,0.0,124.11435278059999,0,0,0.0,12.001446183999999,0,0.0,96.475549254,0,0,0.0,Kombinasjoner av tiltak,0,0
1094,1133,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.19026654546013,,14.357268,67.272401,False,False,False,False,False,False,0,0,False,0,0,117800.0,7.0,8.0,85027.10067682741,0,0.0,32789.3155699473,0,0,0.0,3.9033532629,0,0.0,2.9316787227,0,0,0.0,4.8181221270000005,0,0.0,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
1095,1134,1,P1,,,,,,,,,Kontor,TEK10/TEK17,3346,1116.046206696031,,14.355455,67.2688,False,False,False,False,False,False,0,0,False,0,0,766900.0,136.0,108.0,182702.23617044277,0,0.0,584175.9981571416,0,0,0.0,11.927876009000002,0,0.0,124.11435278059999,0,0,0.0,12.001446183999999,0,0.0,96.475549254,0,0,0.0,Kombinasjoner av tiltak,0,0
1096,1135,1,P1,,,,,,,,,Kontor,Passivhus,3346,1116.040313794751,,14.361372,67.268796,False,False,False,True,True,True,0,0,False,0,0,428300.0,89.0,72.0,108336.53957087641,0,108336.53957087641,428310.3490053892,0,0,0.0,10.2926259156,0,10.2926259156,89.1456530916,0,0,0.0,10.091484471600001,0,10.091484471600001,71.563230816,0,0,0.0,Kombinasjoner av tiltak,0,0
1097,1136,1,P1,,,,,,,,,Kontor,Passivhus,2864,955.2558828485627,,14.359258,67.269102,False,False,False,True,True,True,0,0,False,0,0,366600.0,76.0,61.0,92730.3793577376,0,92730.3793577376,366611.1295730528,0,0,0.0,8.8099463904,0,8.8099463904,76.3039899744,0,0,0.0,8.637779894400001,0,8.637779894400001,61.254361344,0,0,0.0,Kombinasjoner av tiltak,0,0
1098,1137,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,150,150.5935512839654,,14.365312,67.268958,False,False,False,False,False,False,0,0,False,0,0,21600.0,1.0,1.0,15572.72906169,0,0.0,6005.369152005,0,0,0.0,0.714899865,0,0.0,0.536937495,0,0,0.0,0.8824399500000001,0,0.0,0.561893745,0,0,0.0,Kombinasjoner av tiltak,0,0
1099,1138,1,P1,,,,,,,,,Butikk,Passivhus,905,452.7924419195615,,14.365058,67.268654,False,True,False,False,True,False,0,0,False,0,0,90700.0,-14.0,-24.0,36272.0256205955,0,0.0,125065.1982604805,0,0,70649.35396645994,3.6098700635,0,0.0,28.6131476185,0,0,46.16105747259449,3.2187911464999996,0,0.0,19.032438695,0,0,46.40488439139841,Kombinasjoner av tiltak,0,0
1100,1139,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21123983972159,,14.357109,67.272388,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
1101,1140,1,P1,,,,,,,,,Kontor,Passivhus,1554,518.5635124982197,,14.385076,67.26935,False,False,False,True,True,True,0,0,False,0,0,198900.0,41.0,33.0,50315.29662078361,0,50315.29662078361,198922.3796635908,0,0,0.0,4.7802572244,0,4.7802572244,41.4023744484,0,0,0.0,4.6868400684000004,0,4.6868400684000004,33.236479584,0,0,0.0,Kombinasjoner av tiltak,0,0
1102,1141,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19214632493222,,14.410045,67.272132,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1103,1142,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.2110337116617,,14.356918,67.272432,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0.0,21859.5437132982,0,0,0.0,2.6200547100000002,0,0.0,1.9544524818,0,0,0.0,3.2083281048,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1104,1143,1,P1,,,,,,,,,Kontor,TEK10/TEK17,2843,948.4767282726269,,14.378975,67.268724,False,True,False,False,False,False,0,0,False,0,0,528300.0,35.0,11.0,155236.83724822738,0,0.0,496357.55013770284,0,0,123325.94713815684,10.1347733095,0,0.0,105.45639717729999,0,0,80.57902604631136,10.197283772,0,0.0,81.97250045700001,0,0,81.00465118421678,Kombinasjoner av tiltak,0,0
1105,1144,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.21129563874635,,14.358347,67.27255,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1106,1145,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21426212134259,,14.409886,67.272119,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1107,1146,1,P1,,,,,,,,,Kontor,Passivhus,2852,951.2407852247102,,14.388502,67.27139,False,False,False,True,True,True,0,0,False,0,0,365100.0,76.0,61.0,92341.84424869681,0,92341.84424869681,365075.0494212104,0,0,0.0,8.773033207200001,0,8.773033207200001,75.9842805192,0,0,0.0,8.6015880792,0,8.6015880792,60.99770899200001,0,0,0.0,Kombinasjoner av tiltak,0,0
1108,1147,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.21057033338862,,14.358188,67.272537,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1109,1148,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19159965812568,,14.410508,67.272343,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10608.380005643045,2.1685295905,0,0.0,1.6287104015,0,0,6.753994027777898,2.676734515,0,0.0,1.7044110264999999,0,0,6.7101073409096275,Kombinasjoner av tiltak,0,0
1110,1149,1,P1,,,,,,,,,Andre,TEK10/TEK17,3292,658.7673175800654,,14.347678,67.271328,False,False,False,False,False,False,0,0,False,0,0,682100.0,109.0,89.0,229594.18919079518,0,0.0,452482.3649346744,0,0,0.0,17.0696112432,0,0.0,92.30158387440001,0,0,0.0,18.241391400799998,0,0.0,70.4743584296,0,0,0.0,Kombinasjoner av tiltak,0,0
1111,1150,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.2136753812591,,14.410542,67.272282,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1112,1151,1,P1,,,,,,,,,Kontor,Passivhus,3113,1038.511873879349,,14.370277,67.270848,False,False,False,False,True,False,0,0,False,0,0,499300.0,93.0,76.0,100792.48287033419,0,0.0,398484.7927237826,0,0,0.0,9.5758949418,0,0.0,82.9379611698,0,0,0.0,9.388760059800001,0,0.0,66.579897648,0,0,0.0,Kombinasjoner av tiltak,0,0
1113,1152,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.2144363697783,,14.410286,67.27268,False,False,False,True,True,True,0,0,False,0,0,21900.0,2.0,2.0,49006.2163628856,0,49006.2163628856,21859.5437132982,0,0,0.0,2.6200547100000002,0,2.6200547100000002,1.9544524818,0,0,0.0,3.2083281048,0,3.2083281048,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1114,1153,1,P1,,,,,,,,,Kontor,TEK10/TEK17,2245,749.0499783557186,,14.386751,67.269516,False,False,False,False,False,False,0,0,False,0,0,514500.0,91.0,73.0,122584.136342691,0,0.0,391953.112929702,0,0,0.0,8.003013042500001,0,0.0,83.2745732195,0,0,0.0,8.05237498,0,0.0,64.730307255,0,0,0.0,Kombinasjoner av tiltak,0,0
1115,1154,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.21485268192227,,14.410199,67.272627,False,True,False,False,True,False,0,0,False,0,0,60300.0,-2.0,-1.0,49006.2163628856,0,0.0,21859.5437132982,0,0,10611.085045511183,2.6200547100000002,0,0.0,1.9544524818,0,0,6.755716234477185,3.2083281048,0,0.0,2.0452932318,0,0,6.711818356905188,Kombinasjoner av tiltak,0,0
1116,1155,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.21103370490682,,14.35676,67.272418,False,False,False,False,False,False,0,0,False,0,0,78500.0,5.0,5.0,56684.7337845516,0,0.0,21859.5437132982,0,0,0.0,2.6022355086,0,0.0,1.9544524818,0,0,0.0,3.212081418,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
1117,1156,1,P1,,,,,,,,,Kontor,TEK10/TEK17,1535,512.1440724629169,,14.378209,67.269943,False,False,False,True,False,True,0,0,False,0,0,268000.0,57.0,44.0,83815.879414713,0,83815.879414713,267994.667415186,0,0,0.0,5.4719933275,0,5.4719933275,56.938293938499996,0,0,0.0,5.50574414,0,5.50574414,44.258806965,0,0,0.0,Kombinasjoner av tiltak,0,0
1118,1157,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,364,91.21388620964923,,14.409497,67.272556,False,False,False,False,False,False,0,0,False,0,0,52400.0,3.0,4.0,37789.82252303441,0,0.0,14573.029142198799,0,0,0.0,1.7348236724,0,0.0,1.3029683212,0,0,0.0,2.1413876120000004,0,0.0,1.3635288211999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1119,1158,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1094,91.19040962096227,,14.35695,67.272095,False,False,False,False,False,False,0,0,False,0,0,157400.0,9.0,11.0,113577.1039565924,0,0.0,43799.1590152898,0,0,0.0,5.2140030154,0,0.0,3.9160641302,0,0,0.0,6.435928702000001,0,0.0,4.0980783802,0,0,0.0,Kombinasjoner av tiltak,0,0
1120,1159,1,P1,,,,,,,,,Kontor,TEK10/TEK17,1636,545.8980953550267,,14.40799,67.273173,False,False,False,False,False,False,0,0,False,0,0,375000.0,67.0,53.0,89330.80047066479,0,0.0,285628.19276302564,0,0,0.0,5.832039794,0,0.0,60.6847223996,0,0,0.0,5.868011344,0,0.0,47.170949964,0,0,0.0,Kombinasjoner av tiltak,0,0
1121,1160,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21550669400895,,14.411342,67.272764,False,True,False,True,True,True,0,0,False,0,0,7600.0,-5.0,-5.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,10611.16112717627,2.183378925,0,2.183378925,1.6287104015,0,0,6.755764673080566,2.673606754,0,2.673606754,1.7044110264999999,0,0,6.711866480760021,Kombinasjoner av tiltak,0,0
1122,1161,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.19040963788231,,14.356633,67.272349,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85027.10067682741,0,85027.10067682741,32789.3155699473,0,0,0.0,3.9033532629,0,3.9033532629,2.9316787227,0,0,0.0,4.8181221270000005,0,4.8181221270000005,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
1123,1162,1,P1,,,,,,,,,Skole,Passivhus,7858,1963.51915758098,,14.351347,67.270898,False,False,False,True,True,True,0,0,False,0,0,357100.0,95.0,86.0,323930.88829074724,0,323930.88829074724,357136.92744696693,0,0,0.0,34.5029519764,0,34.5029519764,94.95367531000001,0,0,0.0,30.753902533799998,0,30.753902533799998,85.77890239199999,0,0,0.0,Kombinasjoner av tiltak,0,0
1124,1163,1,P1,,,,,,,,,Kontor,Passivhus,1501,751.1975920854246,,14.370274,67.269756,False,False,False,False,True,False,0,0,False,0,0,240700.0,45.0,37.0,48599.26655585339,0,0.0,192138.0256596202,0,0,0.0,4.6172239986,0,0.0,39.9903243546,0,0,0.0,4.5269928846,0,0.0,32.102931696,0,0,0.0,Kombinasjoner av tiltak,0,0
1125,1164,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21123984455664,,14.356474,67.272335,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
1126,1165,1,P1,,,,,,,,,Kontor,Passivhus,6617,1655.256146475729,,14.381255,67.268848,False,False,False,False,True,False,0,0,False,0,0,1061300.0,197.0,161.0,214244.73471024778,0,0.0,847020.1970617634,0,0,0.0,20.3545444362,0,0.0,176.2931220882,0,0,0.0,19.956770098200003,0,0.0,141.522384432,0,0,0.0,Kombinasjoner av tiltak,0,0
1127,1166,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.18988337897409,,14.355932,67.27201,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1128,1167,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.2107135808134,,14.355774,67.271996,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
1129,1168,1,P1,,,,,,,,,Kontor,TEK10/TEK17,2648,662.4799251232811,,14.386914,67.270116,False,False,False,False,False,False,0,0,False,0,0,606900.0,108.0,86.0,144589.21738772638,0,0.0,462312.6249611808,0,0,0.0,9.439634092,0,0.0,98.2231937128,0,0,0.0,9.497856991999999,0,0.0,76.350046152,0,0,0.0,Kombinasjoner av tiltak,0,0
